"2015-06-11 10:15:31","020016231","(OCoLC)09122408","print"
"2015-06-11 10:15:31","020016295","(OCoLC)31519693","print"
"2015-06-11 10:15:31","020016337","(OCoLC)00003479","print"
"2015-06-11 10:15:31","020016379","(OCoLC)02218737","print"
"2015-06-11 10:15:31","020016482","(OCoLC)00003692","print"
"2015-06-11 10:15:31","020016546","(OCoLC)00003820","print"
"2015-06-11 10:15:31","020016754","(OCoLC)00639362","print"
"2015-06-11 10:15:31","020016843","(OCoLC)00003846","print"
"2015-06-11 10:15:31","020016909","(OCoLC)13328418","print"
"2015-06-11 10:15:31","020017063","(OCoLC)32634905","print"
"2015-06-11 10:15:31","020017212","(OCoLC)30594472","print"
"2015-06-11 10:15:31","020017489","(OCoLC)30518428","print"
"2015-06-11 10:15:31","020017506","(OCoLC)00003993","print"
"2015-06-11 10:15:31","020017697","(OCoLC)00002446","print"
"2015-06-11 10:15:31","020017827","(OCoLC)09125747","print"
"2015-06-11 10:15:31","020017924","(OCoLC)498344021","print"
"2015-06-11 10:15:31","020017975","(OCoLC)00004087","print"
"2015-06-11 10:15:31","020018003","(OCoLC)720104487","print"
"2015-06-11 10:15:31","020018185","(OCoLC)00004104","print"
"2015-06-11 10:15:31","020018214","(OCoLC)19922420","print"
"2015-06-11 10:15:31","020018306","(OCoLC)00004081","print"
"2015-06-11 10:15:31","020018338","(OCoLC)00009014","print"
"2015-06-11 10:15:31","020018378","(OCoLC)00063671","print"
"2015-06-11 10:15:31","020018385","(OCoLC)06041200","print"
"2015-06-11 10:15:31","020018647","(OCoLC)46505800","print"
"2015-06-11 10:15:31","020018732","(OCoLC)37958038","print"
"2015-06-11 10:15:31","020018854","(OCoLC)27995242","print"
"2015-06-11 10:15:32","020018925","(OCoLC)00004096","print"
"2015-06-11 10:15:32","020018956","(OCoLC)00004097","print"
"2015-06-11 10:15:32","020019012","(OCoLC)54449402","print"
"2015-06-11 10:15:32","020019024","(OCoLC)06356478","print"
"2015-06-11 10:15:32","020019106","(OCoLC)00067857","print"
"2015-06-11 10:15:32","020019154","(OCoLC)00002803","print"
"2015-06-11 10:15:32","020019208","(OCoLC)00931986","print"
"2015-06-11 10:15:32","020019210","(OCoLC)02428429","microform"
"2015-06-11 10:15:32","020019243","(OCoLC)00002810","print"
"2015-06-11 10:15:32","020019263","(OCoLC)06537343","print"
"2015-06-11 10:15:32","020019325","(OCoLC)09606683","print"
"2015-06-11 10:15:32","020019341","(OCoLC)234175750","print"
"2015-06-11 10:15:32","020019395","(OCoLC)00994130","print"
"2015-06-11 10:15:32","020019410","(OCoLC)00002828","print"
"2015-06-11 10:15:32","020019426","(OCoLC)00002655","print"
"2015-06-11 10:15:32","020019434","(OCoLC)09566954","print"
"2015-06-11 10:15:32","020019442","(OCoLC)00002829","print"
"2015-06-11 10:15:32","020019445","(OCoLC)27997889","print"
"2015-06-11 10:15:32","020019454","(OCoLC)00002659","print"
"2015-06-11 10:15:32","020019483","(OCoLC)08861872","print"
"2015-06-11 10:15:32","020019521","(OCoLC)00002664","print"
"2015-06-11 10:15:32","020019533","(OCoLC)378284480","print"
"2015-06-11 10:15:32","020019558","(OCoLC)00004352","print"
"2015-06-11 10:15:32","020019563","(OCoLC)00010205","print"
"2015-06-11 10:15:32","020019579","(OCoLC)00002673","print"
"2015-06-11 10:15:32","020019594","(OCoLC)54449650","print"
"2015-06-11 10:15:32","020019661","(OCoLC)569990403","electronic"
"2015-06-11 10:15:32","020019713","(OCoLC)45305030","print"
"2015-06-11 10:15:32","020019720","(OCoLC)00070394","print"
"2015-06-11 10:15:32","020019805","(OCoLC)00010232","print"
"2015-06-11 10:15:32","020019807","(OCoLC)09129595","print"
"2015-06-11 10:15:32","020019946","(OCoLC)00010266","print"
